39434	CBS	FOX
44472	SpikeTV Nickelodeon NBC web	MTV TBS A&E TLC
16487	ABC ESPN	CBS truTV FX
74305	CBS ESPN ABC FOX ESPN2	NBC truTV TNT TBS visit
59997	A&E ABC FX SpikeTV	ComedyCentral USANetwork AnimalPlanet TBS
250	ABC	CBS Bravo
54988	SpikeTV	CMT Discovery
45807	TNT CBS	FOX ABC USANetwork
28943	CW	CW
67759	ABC CBS	FOX FoxSports1
32537	ABC	ABC
71413	visit	visit
84350	TNT Univision(National) FoxSports1 FOX	USANetwork ESPN Nickelodeon CBS NBC
53017	AnimalPlanet	AnimalPlanet
59660	CW ABC	CBS TBS
65707	Discovery SpikeTV	A&E NBCSportsNetwork Bravo
42949	NBC Discovery	FoxSports1 Nickelodeon
10889	visit	visit
39980	SpikeTV NBC	FOX AMC CBS
77925	visit	visit
15043	AMC ESPN	NationalGeographic FX SpikeTV
79428	NBC ABC	CBS ESPN2 ESPN
14190	SpikeTV	MTV2 ABC
124	AMC	ComedyCentral Discovery
41638	CartoonNetwork	CW AMC
279	web	web
2604	Discovery	History AMC
29255	CartoonNetwork	ESPN
1819	CBS NBC	ESPN2 ESPN
11358	FX	FX
6042	TVLand CBS FOX ESPN	ESPN2 truTV NBC CMT
34258	History	NBC
1726	SpikeTV	AMC TBS
37793	NBC	TNT TBS
65552	NBC	AMC
72352	ABC	NationalGeographic NBC
48528	NBC	visit
2718	visit	visit
46861	MTV2	MTV2
9353	CW NBC FOX	CBS ABC AMC visit
72262	Nickelodeon	CartoonNetwork
46951	FOX CBS	ABC web NBC
43813	CW Discovery	CBS FOX ABC
22136	Nickelodeon NBC TLC CW	FOX ABC VH1 A&E
28808	visit	visit
76432	Bravo Nickelodeon CBS	MTV FoxSports1 E! FX
14894	FX	FXX
28057	SpikeTV TLC FOX	AnimalPlanet History Discovery
635	FXX Freeform	ABC FX visit
20551	AMC	AMC
19968	web	E!
37378	SpikeTV	SpikeTV
67310	visit	visit
72750	CBS TLC NBC	FOX AnimalPlanet CMT
69917	AnimalPlanet History CBS	NBC CW FOX
79954	NBC A&E	web Discovery ESPN
63361	CBS NBC	TNT visit
42326	ESPN	CBS
21164	ABC	visit
58109	ABC	CBS AnimalPlanet
57638	CBS NBC	TNT ABC USANetwork
82518	web	TNT visit
70682	ABC FOX	BET CBS visit
64908	CBS TNT	ABC FOX
19080	FOX	FOX
30271	ESPN2	ABC NBC
79676	NBC CartoonNetwork	AMC CBS FX
75802	NBC AMC	FX visit
56687	CBS NBCUniverso	web Telemundo(National)
20993	ABC ESPN CBS TLC	NBC FOX USANetwork CW
24393	History truTV CBS	NBC ComedyCentral ESPN
58286	NationalGeographic	ABC NBC
25420	FOX	FOX
83560	ABC FOX	CBS TLC visit
84416	AMC	CBS USANetwork
17882	ESPN	TNT NBC
49990	Nickelodeon AMC	FOX NBC ComedyCentral
3154	CBS	ABC NBC
78082	SpikeTV A&E TNT AMC	TLC ComedyCentral USANetwork NBC FX
4952	NBC	NBC
42661	ABC CBS	NBC A&E visit
72315	SpikeTV NBCUniverso	NBC ESPNDeportes
73943	CartoonNetwork A&E	FX SpikeTV
82243	CBS ABC	TBS NBC
15495	visit	visit
79097	AMC CBS	FXX TNT Galavision
67695	E! truTV	CartoonNetwork AMC ABC
5368	ABC	FX
41057	NBCSportsNetwork	NBC ABC
3892	ComedyCentral A&E CartoonNetwork	MTV FX TNT visit
38347	TNT AMC Discovery	ABC USANetwork NBC E!
25086	NBC web History	AMC ABC A&E NationalGeographic
10670	FoxSports1	FOX
53371	visit	visit
58333	CBS NBC Discovery FOX	TNT A&E SpikeTV ABC
8010	CBS NBC	AnimalPlanet SpikeTV
49416	NBC	CBS AnimalPlanet
22476	CBS ABC	USANetwork FOX
54639	ComedyCentral NBC FOX	ABC CW E!
12413	ABC NBC	Discovery A&E
30895	NBC ABC	CBS FOX visit
40273	CBS	CBS
25145	NBC AMC Bravo	CartoonNetwork History ComedyCentral
17874	NBC CBS	FOX ABC
66831	visit	visit
30258	visit	visit
53192	CBS TBS AMC	ABC NBC CW CMT
70202	MTV	NBC ABC
53404	Discovery ABC CartoonNetwork	CBS History NBC
58103	CW FXX NBC Freeform	ABC FOX web AMC FX
83416	SpikeTV	visit
57366	NBC ESPN2	TNT ESPN visit
43522	CartoonNetwork NBC	ABC CW
11064	CartoonNetwork NBC NationalGeographic	TBS Discovery TNT
48964	TLC	FOX
30930	NBC Nickelodeon TLC	MTV ABC visit
15166	ESPN2	truTV FOX
70895	Bravo ComedyCentral	ABC ESPN VH1
50369	ABC	ESPN2
76120	ComedyCentral FOX	CW ESPN2 truTV
59440	CW truTV	TBS FX ESPN
78787	CBS CW	NBC FOX
23745	FoxSports1 NBCSportsNetwork Discovery	History Bravo ABC visit
13780	Telemundo(National) TNT Discovery	MTV MTV2 VH1
2575	web	AMC
49255	ABC	ABC
61706	CW ABC FOX CBS	NBC AMC BET CartoonNetwork TNT
39425	USANetwork	TNT visit
59032	visit	visit
21804	visit	visit
83063	TNT FOX NBC CBS USANetwork	FX ABC CW Freeform visit
40374	ABC	visit
34243	TBS	CBS
39265	History MTV2 NBC MTV	ESPN TNT SpikeTV CBS ABC
38217	CBS Nickelodeon NBC	ABC AMC visit
34211	CW A&E USANetwork	NBC ABC MTV2
48168	NBC	FOX
24950	visit	visit
63354	ESPN	MTV visit
20773	CW CBS NBC	FOX ABC FoxSports1
57702	SpikeTV NationalGeographic USANetwork TBS Nickelodeon MTV	CW A&E History NBC TNT FOX
31008	CBS ABC	NBC ComedyCentral
42442	ABC FOX web	AMC CBS visit
73832	TVLand ABC	CartoonNetwork AMC ESPN
32233	FoxDeportes	FoxDeportes
67436	CBS Discovery NationalGeographic FOX	NBC ESPN2 TBS Bravo FoxSports1
39618	ESPN TNT BET	VH1 USANetwork CBS
36847	ABC SpikeTV	A&E FOX CBS
74263	BET CMT	MTV2 TNT
61862	CBS FoxSports1 NBC	FOX ABC CMT FX
30420	History FOX Discovery	ESPN TNT CBS
48301	TBS MTV	CMT CW FX
69140	NBC FOX	History TBS
32992	visit	visit
82494	NBC CW FOX	TBS CBS TLC visit
63293	History CBS	NBC ABC Discovery
73909	visit	visit
36100	CBS CMT ComedyCentral History ABC	ESPN2 ESPN truTV FX TNT
7210	History	SpikeTV USANetwork
49241	NBC CBS	ABC visit
15729	CBS TNT NBC CMT	AMC CartoonNetwork CW FoxSports1 MTV
14214	visit	visit
18206	NBC Nickelodeon	BET ABC
55137	CBS E!	Bravo visit
28295	ComedyCentral	AMC
41391	NBC	visit
65452	FOX truTV NBC	TBS FX visit
80136	visit	visit
58496	NBC ABC Discovery CBS	CW truTV Bravo FOX visit
61774	CBS SpikeTV	NBC E! TNT
37453	MTV	visit
14348	CBS	ABC ESPN
79889	Bravo	TNT
54250	ABC	TNT AMC
75044	ABC	NationalGeographic NBC
31021	ABC	ABC
65885	CartoonNetwork	CartoonNetwork
17420	Discovery ABC	NBC History FOX
76775	ESPN2 truTV	CBS ESPN
39914	NBC	FXX
17992	CBS	CBS
65231	TBS NBCSportsNetwork CBS TNT	ABC CMT Freeform visit
40056	ABC NBC	NBCSportsNetwork visit
22169	visit	visit
6273	ABC CBS	TBS TNT NBC
47668	visit	visit
42628	CBS Nickelodeon	Discovery truTV CartoonNetwork
27817	CBS NBC ABC	BET web visit
22936	Discovery	CBS AnimalPlanet
17293	Discovery Bravo	TBS CW
53854	NBC	ABC
70306	CBS VH1 Nickelodeon	MTV FXX A&E
8341	NationalGeographic TNT AMC	FX SpikeTV History Freeform
83782	AMC FOX NBC TBS	truTV A&E TNT ABC CBS
36693	ABC	ABC
64963	FOX History NBC	TNT FX ABC FXX
81255	NBC	ABC
84037	FOX	FOX
48825	FX TNT truTV	AMC CW TBS
67185	ABC NBC CartoonNetwork	ComedyCentral TBS CBS
2647	TNT NationalGeographic NBC	AnimalPlanet CBS Discovery USANetwork
37768	ABC	visit
43304	FX AMC CBS	FXX TNT ComedyCentral
16742	Discovery SpikeTV Nickelodeon ComedyCentral ABC NBC	CBS truTV A&E CartoonNetwork FXX TBS
28139	web	ABC visit
47535	FOX ESPN2 ESPN AMC Bravo	A&E TNT NationalGeographic SpikeTV Nickelodeon
18345	truTV	truTV
58262	web	visit
17247	Discovery	web
70821	AMC FX NBC Bravo Nickelodeon A&E	CBS SpikeTV ABC FXX CW TNT
27064	TNT	FOX
41387	ComedyCentral	ESPN2 E!
21777	NBC	NBC
66614	visit	visit
45486	TNT AMC Discovery Freeform NBC FX	MTV A&E SpikeTV CBS AnimalPlanet FOX TBS
70019	ESPN2 ESPN	truTV ABC
8622	visit	visit
30735	ABC NBC	AMC FX
75004	visit	visit
23300	NBC	Nickelodeon ABC
56492	ESPN FOX AMC VH1 ABC	Nickelodeon Bravo TNT MTV2 BET
81202	CW	ABC
24573	ABC FOX	AMC NBC MTV
65505	CBS	ABC visit
83659	NBC	USANetwork E!
78070	CartoonNetwork	NationalGeographic History
42246	visit	visit
77693	Discovery NBC	NationalGeographic CBS
42833	VH1 NBC CBS Bravo SpikeTV TNT	A&E truTV AMC ComedyCentral USANetwork Nickelodeon
15763	ABC CartoonNetwork MTV2 USANetwork truTV	AMC Nickelodeon TNT FOX NBC
77239	TBS ABC	CBS TLC
52005	ESPN truTV	Discovery FOX
47887	Nickelodeon	Nickelodeon
69672	NBC ESPN VH1 AMC CBS	ABC BET A&E TNT visit
72578	Discovery FOX	TNT SpikeTV
26623	SpikeTV ESPN NBC	History TNT USANetwork visit
26494	History AMC CBS	FXX ComedyCentral NBC visit
34549	visit	visit
15805	ComedyCentral FXX	ESPN truTV CBS
70226	TNT	NBC visit
24658	visit	visit
51149	Discovery ESPN2	NBC AMC
78811	NBC	NBC
22625	visit	visit
50108	AMC	NBC E!
3381	AMC	AMC
51152	AMC	USANetwork
67978	CW NBC	ABC visit
9539	web	web
46606	AMC Nickelodeon ABC	USANetwork History CBS
9217	NationalGeographic	NationalGeographic
78987	Bravo	SpikeTV Freeform
35155	History CartoonNetwork truTV	AMC FOX A&E
56239	Nickelodeon	CartoonNetwork FX
82210	FXX CartoonNetwork AMC ComedyCentral	NationalGeographic TBS FX visit
57930	NBC CBS TLC	E! ABC web
77317	visit	visit
64381	CBS SpikeTV truTV	NBC ABC TNT FOX
80014	AMC	visit
70934	NBC E! TNT	ABC CBS ESPN
64455	BET	ABC
11607	visit	visit
51698	NBCUniverso	NBCUniverso
8629	visit	visit
58179	ABC	NBC
83350	web	web
67313	TNT ABC	NBC AMC
83738	CW FOX Bravo	CBS TLC visit
77743	visit	visit
24566	CartoonNetwork	CartoonNetwork
40281	FOX NBC	FX Discovery ABC
49744	TBS History	TNT visit
31648	BET ESPN	ABC CBS visit
36695	visit	visit
74107	NBC ABC	TNT CBS FOX
63386	TNT NBC	ABC CBS
5401	web	CBS visit
39691	AMC	ABC FX
42020	ABC	TVLand
53072	web	web
36028	web	web
25973	ABC CBS	Discovery truTV
716	FOX CMT CW NBC ESPN2 ABC AnimalPlanet FXX	ESPN BET CBS Bravo FoxSports1 TBS TNT VH1
55683	FX Bravo	NBC E!
15800	web	web
13414	NBC CW AMC CBS Discovery FOX	web History TNT FX Nickelodeon ESPN
61031	ABC	ABC
39514	TBS NBC	CBS USANetwork
36984	ESPN NBC CBS truTV ABC	ESPN2 FX CartoonNetwork SpikeTV TBS
29507	Bravo E!	ABC CBS ComedyCentral
12910	ESPN	NBC CW
52484	ABC Discovery History	ESPN NBC FX truTV
2842	CBS	CBS
58845	ABC	CBS
70091	AMC	AMC
60655	NBC	ESPN ABC
25449	CartoonNetwork TNT Nickelodeon	FOX CW CBS
73808	visit	visit
60330	NBC	CBS FX
55545	visit	visit
45204	FXX	VH1 visit
65882	ABC Bravo NBC	FOX AMC CBS
74972	TNT	USANetwork visit
14234	CW CBS NBC AnimalPlanet	TBS ABC truTV FOX
75911	VH1 SpikeTV FOX AnimalPlanet ESPN	NBC CBS MTV2 TNT Discovery ABC
11304	visit	visit
34860	TBS	Discovery SpikeTV
52466	visit	visit
44578	NBC CMT ESPN FX	CBS TBS truTV ComedyCentral FOX
38000	AMC	AMC
43596	Bravo	BET FOX
26007	NBC TLC FOX	TNT CBS A&E
8273	AnimalPlanet web A&E	FX ComedyCentral FOX
18098	SpikeTV AMC Discovery Bravo	truTV ESPN E! ABC NBC
34463	CBS BET Bravo	FX MTV CartoonNetwork
61195	ESPN TLC CartoonNetwork truTV	CBS TNT TBS FX ABC
21332	TVLand ESPN ABC	CBS BET Bravo
20768	CBS	CBS
22465	ABC FOX AMC	truTV CBS NBC
75186	TNT History ABC	NationalGeographic CBS SpikeTV
51440	visit	visit
74076	TBS Discovery	NBC History
26331	NBC CBS	ABC FOX
51637	ABC	ABC
44482	visit	visit
38635	Nickelodeon ABC	E! CartoonNetwork
47743	ABC CBS	TNT visit
41615	TNT SpikeTV AMC	NBC USANetwork ABC AnimalPlanet
47939	Nickelodeon ABC	Discovery truTV
80456	NBC	NBC
7979	CBS truTV	NBC visit
30487	TVLand FX MTV Nickelodeon	VH1 NBC USANetwork FXX FOX
33495	FX NBC CBS USANetwork	A&E AMC SpikeTV TNT History
25538	CBS TBS FOX TLC	ABC USANetwork NBC visit
47717	NBC E!	CBS ABC
45364	CBS	AMC
77469	FOX NBC	CBS ABC
16652	NBC CBS	FOX ESPN2
37568	NBC CW	TNT CBS BET
22984	VH1 BET	MTV CBS
46646	CartoonNetwork Bravo truTV FX	TBS TNT CBS visit
15500	visit	visit
20994	visit	visit
60291	ESPN2	CBS
72813	AMC A&E	truTV CartoonNetwork
18880	History	CBS NBC
71286	FOX FX NBC CBS	CartoonNetwork ABC NationalGeographic web visit
28417	Discovery ABC	NBC CBS A&E
61609	VH1 NBC	CBS FOX
64268	TVLand CW SpikeTV Nickelodeon A&E NBC	ABC FOX CBS Bravo TLC Freeform visit
79840	ABC NBC	TNT FX
20143	ABC	FOX History
56737	FOX History	TNT Discovery CBS
49279	FOX TNT CBS	Nickelodeon ESPN ABC
63405	ABC FOX	NBC CBS visit
4080	FXX FOX Freeform	MTV CartoonNetwork visit
62118	NBC	NBC
76305	CMT CBS	ABC ESPN
27240	Discovery NBC	FOX ABC
75541	CBS	NBC FOX
59895	VH1 Bravo	USANetwork CBS AMC
11730	visit	visit
11517	CBS	CBS
30870	AMC FXX	CartoonNetwork TBS
18204	ABC	NBC CW
26902	ABC CBS SpikeTV	A&E Bravo Discovery
7860	NationalGeographic	FOX
5192	FOX	FOX
49973	CartoonNetwork	ABC Nickelodeon
79969	NBC ESPN ABC	CBS TNT FoxSports1 visit
33309	FX ABC	CBS A&E
34942	NBC ABC Bravo	CBS FOX FX
74248	CBS	CBS
46525	web	web
69887	TNT web AMC truTV	CW ESPN ABC visit
47883	NBC	CBS
3212	FOX CartoonNetwork	NBC ABC visit
84358	CartoonNetwork MTV2 CW BET	NBC MTV VH1 AMC ComedyCentral
83455	NationalGeographic	FoxDeportes Univision(National)
13311	NBC	CBS ABC
16314	VH1 FX NBC CBS	CW ESPN TNT AMC
29842	CBS ESPN	NBC FOX ABC
69516	ABC USANetwork	SpikeTV CW Discovery
62344	Freeform ABC	MTV AMC visit
77058	FX	FOX CBS
37830	CBS ABC NBC TNT	TBS ESPN USANetwork visit
43256	web	visit
74420	TNT	ESPN Nickelodeon
31622	ABC	NBC A&E
40339	History	TLC
37857	FOX AMC Freeform	NBC SpikeTV visit
44455	SpikeTV TBS ABC AMC CBS	USANetwork TNT CW TVLand FX ESPN
24673	NBC CBS	FOX ABC
30575	NBC FX	CBS ABC
12459	FXX	FXX
54613	Telemundo(National)	AMC AnimalPlanet
96	visit	visit
67465	visit	visit
14035	FOX	CBS BET
41619	NBC CBS	ABC FOX
10454	NationalGeographic	NationalGeographic
7752	CBS CartoonNetwork FOX	FX ABC TLC
5653	visit	visit
17917	CBS Nickelodeon NationalGeographic ABC	Discovery TLC TBS FXX ComedyCentral
79870	ABC NBC	FOX truTV
6008	History TNT AMC ABC	FOX Discovery ESPN FX
3758	truTV CartoonNetwork NBC CBS FX Discovery ComedyCentral	Nickelodeon SpikeTV A&E ABC Bravo TNT TBS FXX
25948	web	web
23656	FoxDeportes AnimalPlanet	CartoonNetwork Galavision visit
75576	NBC ESPN	CBS ABC visit
44831	AMC ESPN TBS A&E	FXX ABC NBC FOX
78111	FOX TNT	CBS TLC NBC
31865	visit	visit
20041	TBS FX	truTV visit
23771	ESPN FXX NBC CBS	truTV CartoonNetwork ComedyCentral FOX CW
24344	ABC	CBS NBC
42988	NBC	CBS ABC
54684	CartoonNetwork Bravo	FOX NBC
5044	CBS	NBC
13203	CBS TBS	ABC FOX
42566	NBC CW ABC	CBS Discovery TBS visit
76694	TLC	truTV
40305	NBC	ABC visit
18847	NBC CBS ABC	TNT AMC Nickelodeon visit
54860	CBS USANetwork	Bravo NBC
17381	FX TNT TBS	CBS NBC AMC visit
16762	visit	visit
14040	visit	visit
80103	CMT NBC TBS	CBS ABC Bravo
61284	NBC	FX visit
23389	VH1 TBS SpikeTV NationalGeographic ABC AMC FOX	TNT FX ESPN USANetwork FXX NBC FoxSports1
31850	visit	visit
29282	ABC CBS	NationalGeographic ComedyCentral
16295	FOX ESPN	CBS FoxSports1 CartoonNetwork
61993	Discovery NBC	ABC NationalGeographic
16939	visit	visit
49697	ESPN TNT ABC Bravo	CBS FOX NBC ESPN2 CartoonNetwork
35388	ESPN AMC FOX TLC	truTV TNT USANetwork TBS ABC
25476	Nickelodeon TNT CBS	NBC ABC A&E CMT
53054	ComedyCentral	CBS BET
82286	NBC SpikeTV AMC Discovery	FOX ESPN2 CBS ESPN ABC
69839	TBS ABC TNT	CartoonNetwork USANetwork SpikeTV visit
79526	History A&E CartoonNetwork	ComedyCentral FXX visit
8699	CBS	CBS
20543	FOX	FOX
19173	CBS ComedyCentral TNT AMC	FXX NBC ABC FX visit
29390	ABC FOX	FXX SpikeTV
27199	FOX	truTV ABC
40539	NBC	NBC
57900	visit	visit
29782	visit	visit
3653	CBS ESPN2	ESPN SpikeTV
7509	ABC FOX NBC	web AMC ComedyCentral
78316	Discovery NBC	NationalGeographic A&E FOX
45283	TBS Discovery	AnimalPlanet History CBS
42052	NBC TBS	CBS FOX ABC
76904	web AMC NBC	ABC FOX FX Nickelodeon
18701	ESPN History Discovery FX FOX web	CW VH1 E! SpikeTV CBS ABC
69690	NBC	CBS truTV
24750	ABC	AMC NBC
11686	ABC	ABC
48096	CBS ABC	FOX A&E
57253	visit	visit
33255	A&E NBC	SpikeTV AMC NationalGeographic
48136	NBC	CBS
25540	Discovery truTV ABC	CBS ESPN visit
23284	NBC NationalGeographic	FOX A&E ABC
63768	CBS	CBS
34392	FXX	NBC
29661	FoxSports1 NationalGeographic	A&E USANetwork
47723	FOX NBC ESPN2 ESPN	TNT TBS CBS FXX
54914	Bravo	ESPN
37230	visit	visit
52469	web	visit
54304	Univision(National)	Univision(National)
76697	CBS	FOX NBC
25049	CBS FOX CartoonNetwork ComedyCentral AMC TBS	FXX TNT History CMT MTV SpikeTV
21641	NBC	ABC
27896	TLC MTV ABC	Bravo E! AnimalPlanet
24273	CBS	CartoonNetwork visit
33846	CW	FoxSports1
371	ABC	Discovery
45426	ESPN Bravo	MTV2 CBS TNT
18324	ABC SpikeTV	E! visit
2208	CBS NBC ComedyCentral web	ABC TBS AMC visit
63927	E! NBC	TLC ABC
23381	VH1 FX FOX	ESPN CBS CMT TNT
77621	ABC web	CW Nickelodeon CartoonNetwork
47643	ABC A&E	SpikeTV NBC visit
41902	Discovery SpikeTV	ESPN CBS
2679	History	NBC
64336	CBS NBC	History TBS Bravo
36915	visit	visit
74017	FXX Nickelodeon AnimalPlanet CBS NBC	ComedyCentral truTV SpikeTV AMC NBCSportsNetwork NationalGeographic
1461	CBS TNT	CW NBC Nickelodeon
58209	FOX	ABC NBCSportsNetwork
18833	AMC ABC	NBC CBS FOX
24560	History NBC	TBS CBS FOX
3664	CW Nickelodeon NationalGeographic	SpikeTV FOX History
68422	visit	visit
14272	ABC	AMC
61764	Discovery A&E TNT NationalGeographic	truTV ComedyCentral Bravo TBS
70137	CW	TNT ABC
12255	FX AMC	ABC CBS
73862	ComedyCentral A&E TNT SpikeTV NBC	AMC Discovery CartoonNetwork CBS FOX
77797	visit	visit
25615	History CBS	ABC NBC FXX
82574	TNT CBS NBC	A&E TBS Bravo ABC
80338	AMC History	TBS FX
36480	FOX AMC	ABC NBC A&E
69435	ESPN	NBC
6286	FOX CBS	NationalGeographic ABC ESPN
34657	A&E TNT SpikeTV	FX ABC TBS
66851	FX ABC	CBS ComedyCentral
1097	ComedyCentral CBS	USANetwork SpikeTV
67359	ESPN ComedyCentral truTV CartoonNetwork ABC	TNT TBS NBC AMC FOX
54573	visit	visit
67255	visit	visit
432	Discovery	Discovery
77930	Nickelodeon	MTV CartoonNetwork
45329	web TNT NBC USANetwork	CW AMC FX ABC visit
22160	ABC	NBC
11535	ESPN2	NBC ESPN
44453	CW ABC AMC	FX CartoonNetwork NBC
20026	Discovery CBS	AMC NBC
51817	CBS A&E	truTV NBC ESPN
36250	web	web
27856	NBC ABC	ESPN History Discovery
5812	visit	visit
62774	FXX	ComedyCentral web
84255	ESPN FXX ComedyCentral MTV	CartoonNetwork E! CBS TNT
49748	visit	visit
20297	ABC	CBS visit
44930	Discovery NationalGeographic History SpikeTV	TNT AMC FX TBS CBS
45310	visit	visit
58164	NBC CBS truTV	ABC FOX E!
14551	CBS NBC	ABC USANetwork FOX
32022	NBC	Nickelodeon
19946	AMC	CartoonNetwork
23206	FX	History
59344	ABC NBC truTV	USANetwork CW AMC
36532	web	web
77274	visit	visit
57212	CBS NBC FX	ABC truTV TNT visit
65018	NBC A&E	ABC E! visit
84517	visit	visit
46389	NBC	CBS ABC
75317	CBS NBC	truTV ABC
78922	CW TNT TBS ABC FX	AMC FoxSports1 MTV CartoonNetwork Bravo
52403	visit	visit
81873	FoxDeportes	ABC visit
57999	ABC	visit
37833	AMC CBS NBC	FX ESPN ABC
18643	ComedyCentral NBC History TNT TBS	ABC ESPN AMC SpikeTV visit
17614	E! TLC Freeform	ABC NBC visit
36694	visit	visit
60887	NBC AMC	FX A&E
11328	TLC	Discovery FOX
15078	ABC FOX Bravo	NBC E! visit
66166	TNT NBC	FOX ABC truTV
61525	CBS	visit
8600	CBS	USANetwork
46735	SpikeTV	SpikeTV
22411	ABC NBC	CBS FOX
46528	CBS	Discovery ABC
29031	CBS Discovery E!	Nickelodeon FOX ABC
45825	Telemundo(National)	Univision(National)
38023	NBC	A&E AMC
33928	AMC	ABC
9077	web ComedyCentral	FXX TLC
7366	FOX TBS	NationalGeographic CBS E!
4048	FoxSports1	ABC visit
4627	visit	visit
11126	CBS	NBC FOX
36994	visit	visit
41555	CW CartoonNetwork CMT CBS TBS	ABC FOX TNT A&E Discovery
62233	FOX CW	CBS NBC ABC
5159	FX FXX Nickelodeon	A&E Discovery NationalGeographic
83947	web	web
57392	TLC Discovery	ABC A&E
36341	History CW AMC	CBS NBC ABC
22440	A&E CBS ABC SpikeTV	BET E! NBC VH1
33371	FOX	BET ABC
64443	MTV ComedyCentral Nickelodeon	USANetwork Discovery SpikeTV CBS
43289	AMC	visit
48137	SpikeTV ESPN2 CBS ESPN	truTV TNT TBS visit
68938	CBS	CBS
77513	NBC	NBC
8866	web	web
36809	FOX ABC	ESPN TNT
76085	CBS NBC	ABC ESPN TBS
18429	FOX ABC CW	FX CBS NBC USANetwork
39221	CBS	FOX ABC
64814	AMC	CBS FX
51416	CBS History	ESPN NBC
19947	truTV	TNT
53236	CartoonNetwork A&E MTV2 NationalGeographic TLC AnimalPlanet	truTV AMC NBC SpikeTV web Nickelodeon FXX
7444	visit	visit
63821	FOX Bravo	TBS CartoonNetwork ABC
413	A&E NBC CBS FOX	ABC ESPN Nickelodeon USANetwork
43046	TVLand ABC	CartoonNetwork AMC NBC
50207	NBC ABC	FoxSports1 CBS
31478	FX SpikeTV A&E Discovery CBS CMT	FOX Nickelodeon USANetwork truTV ABC NationalGeographic FoxSports1
40128	TNT NBC CBS	CW ESPN SpikeTV ABC
28786	TBS MTV2 AnimalPlanet	AMC CartoonNetwork ComedyCentral NBCSportsNetwork
48746	CBS	FOX
20925	ABC NBC FOX Discovery	CBS SpikeTV ComedyCentral visit
68097	NBC	ABC TNT
69145	AMC CMT NBC	History AnimalPlanet SpikeTV CBS
35699	visit	visit
24748	A&E CBS	SpikeTV TLC
72926	web	web
33591	CBS History A&E	FOX Bravo NBC
75848	NBC ESPN TLC	CBS FOX TNT
68984	MTV2	ABC FX
64432	NBC	TLC visit
79736	ABC ESPN	NBC CBS visit
66138	visit	visit
22011	NationalGeographic FOX	ESPN NBC E!
70647	FOX ABC NationalGeographic TLC USANetwork Bravo	ESPN NBC truTV History A&E AnimalPlanet
9271	ABC Nickelodeon	NBC CartoonNetwork
6025	ABC	visit
63285	NBC ESPN ABC	web CBS E! TNT
45454	FOX NBC ESPN2 CBS ABC	AMC FoxSports1 ESPN TBS SpikeTV
7480	CBS FXX	History FoxSports1 NBC
9031	Discovery CBS	History FOX NBC
13979	NBC	CBS
47405	NBC SpikeTV	FOX CBS
76915	truTV Nickelodeon TNT	CBS NBC TBS
55120	NBC FOX	ABC visit
7515	visit	visit
10796	ABC NBC	Nickelodeon FOX
67728	CBS CW ABC	FXX SpikeTV NBC
64211	BET	MTV2
19286	FOX A&E	Discovery NBC
43084	Bravo NBC	TNT ABC USANetwork
68557	ESPN Discovery ABC MTV	FXX FX truTV Nickelodeon A&E
57733	ABC SpikeTV	History visit
31174	CBS	NBC TNT
55469	CW	CartoonNetwork truTV
82441	AMC	History
65591	CBS	ESPN2 TNT
40847	CBS web	USANetwork TNT
38892	ABC	ABC
2038	ABC CBS	TBS AMC
40391	AnimalPlanet	AnimalPlanet
56706	Nickelodeon ABC FOX	CBS NBC NationalGeographic
21541	CW History Nickelodeon	NationalGeographic Discovery CBS ABC
17843	CBS	web USANetwork
51455	Bravo TNT FX	USANetwork TBS Freeform ComedyCentral
39723	web	web
50364	MTV ESPN NBC FOX	Bravo TLC ABC BET CW
17472	NBC	ABC CBS
74061	NBC FOX	SpikeTV CartoonNetwork CBS
26181	ESPN2 CBS	NBC ABC
33324	AMC	FX
10552	ABC TNT FoxSports1	ESPN USANetwork TBS FOX
8714	NBC Discovery FOX ESPN2	truTV FoxSports1 ABC visit
23467	Nickelodeon TBS AMC	FOX CBS ESPN2
8983	visit	visit
16788	web	web
76111	NBC Galavision	ABC CartoonNetwork
51892	CartoonNetwork	USANetwork
51376	ABC TNT	NBC MTV
5643	NBC	Bravo ABC
70436	FX FOX	AMC CBS SpikeTV
39875	NBC SpikeTV	ComedyCentral visit
62117	CBS NBC	FXX FOX
10988	CBS	FOX NBC
33306	visit	visit
43870	Discovery	NBC ABC
76855	ABC truTV	ESPN2 ESPN TNT
11856	NBC SpikeTV ABC	AMC FX CBS
61707	History	CBS
50626	ABC	FOX TNT
51742	TNT	Discovery
36912	web	web
20448	NationalGeographic	NationalGeographic
9173	visit	visit
25976	NBC	FOX
76538	visit	visit
61133	ABC NBC	CBS Freeform FOX
46878	FOX	FOX
446	FOX NBC CBS	FXX NationalGeographic TBS AMC
36116	CBS VH1 MTV	E! AMC MTV2 A&E
24886	CBS NBC	AMC FOX TNT
44656	CBS	NBC
62831	FOX	CBS
51181	CW FOX NBC VH1 USANetwork AnimalPlanet CartoonNetwork	CBS MTV2 ComedyCentral TNT Bravo TLC TBS
20991	visit	visit
17330	FXX CBS	TNT truTV visit
65907	CartoonNetwork	ESPN E!
49133	Univision(National)	Telemundo(National) Galavision
43083	CBS FX AMC	TNT USANetwork NBC
51845	NBC	Bravo
66278	NBC ABC	TBS History
28220	ABC	visit
